,title,published,description,tags,viewCount,likeCount,dislikeCount,commentCount,duration,postingDate,made_for_kids
1370,Winter Salads from BA: Burrata,2014-08-07T21:37:11Z,"Ignacio Mattos of Estela in New York City makes his winter-appropriate burrata salad.

Watch Bon Appétit on The Scene: http://thescene.com

Subscribe to the all-new Bon Appétit channel here:http://www.youtube.com/user/BonAppetitDotCom?sub_confirmation=1
Visit the Bon Appétit channel for more video: https://www.youtube.com/BonAppetitDotCom
Visit the Bon Appétit website for more: http://www.bonappetit.com
 
Connect with Bon Appétit Magazine online:
Visit BonAppétit.com: http://www.bonappetit.com
Follow Bon Appétit on Facebook: https://www.facebook.com/bonappetitmag
Follow Bon Appétit on Google+: https://plus.google.com/+bonappetit/posts
Follow Bon Appétit on Twitter: https://twitter.com/bonappetit
Follow Bon Appétit on Instagram: http://instagram.com/bonappetitmag
Follow Bon Appétit on Pinterest: http://www.pinterest.com/bonappetitmag/
Follow Bon Appétit on Tumblr: http://bonappetit.tumblr.com/

Winter Salads from BA: Burrata

Starring: Ignacio Mattos","['winter', 'salads', 'Ignacio Mattos', 'Celebrities', 'openings', 'tasting', 'events', 'On Location', 'cooking', 'master chef', 'new']",5376,66,private,0,PT1M13S,2014-08-07T21:37:11Z,False
1371,Bon Appétit/Stumptown Coffee Brew Guides: Aeropress,2014-08-07T21:33:02Z,"Bon Appétit got together with the coffee wiz folks from Stumptown Coffee in Portland, Oregon to create a series of instructional coffee brewing videos. In this episode, learn how to brew with an Aeropress.

Watch Bon Appétit on The Scene: http://thescene.com

Subscribe to the all-new Bon Appétit channel here:http://www.youtube.com/user/BonAppetitDotCom?sub_confirmation=1
Visit the Bon Appétit channel for more video: https://www.youtube.com/BonAppetitDotCom
Visit the Bon Appétit website for more: http://www.bonappetit.com
 
Connect with Bon Appétit Magazine online:
Visit BonAppétit.com: http://www.bonappetit.com
Follow Bon Appétit on Facebook: https://www.facebook.com/bonappetitmag
Follow Bon Appétit on Google+: https://plus.google.com/+bonappetit/posts
Follow Bon Appétit on Twitter: https://twitter.com/bonappetit
Follow Bon Appétit on Instagram: http://instagram.com/bonappetitmag
Follow Bon Appétit on Pinterest: http://www.pinterest.com/bonappetitmag/
Follow Bon Appétit on Tumblr: http://bonappetit.tumblr.com/

Bon Appétit/Stumptown Coffee Brew Guides: Aeropress","['Bon Appetit', 'stumptown', 'aeropress', 'brewing', 'coffee 101', 'beans', 'caffeine', 'brew guide', 'brew', 'Coffee']",28247,106,private,4,PT1M48S,2014-08-07T21:33:02Z,False
1372,Bon Appétit/Stumptown Coffee Brew Guides: Chemex,2014-08-07T21:30:00Z,"Bon Appétit got together with the coffee wiz folks from Stumptown Coffee in Portland, Oregon to create a series of instructional coffee brewing videos. In this episode, learn how to brew with a Chemex.

Watch Bon Appétit on The Scene: http://thescene.com

Subscribe to the all-new Bon Appétit channel here:http://www.youtube.com/user/BonAppetitDotCom?sub_confirmation=1
Visit the Bon Appétit channel for more video: https://www.youtube.com/BonAppetitDotCom
Visit the Bon Appétit website for more: http://www.bonappetit.com
 
Connect with Bon Appétit Magazine online:
Visit BonAppétit.com: http://www.bonappetit.com
Follow Bon Appétit on Facebook: https://www.facebook.com/bonappetitmag
Follow Bon Appétit on Google+: https://plus.google.com/+bonappetit/posts
Follow Bon Appétit on Twitter: https://twitter.com/bonappetit
Follow Bon Appétit on Instagram: http://instagram.com/bonappetitmag
Follow Bon Appétit on Pinterest: http://www.pinterest.com/bonappetitmag/
Follow Bon Appétit on Tumblr: http://bonappetit.tumblr.com/

Bon Appétit/Stumptown Coffee Brew Guides: Chemex","['Stumptown', 'Coffee Brew Guide', 'Chemex', 'brewing', 'coffee 101', 'beans', 'caffeine', 'brew guide', 'brew', 'Coffee']",31575,197,private,14,PT2M1S,2014-08-07T21:30:00Z,False
1373,Bon Appétit/Stumptown Coffee Brew Guides: Filtron Cold Brew,2014-08-07T21:28:54Z,"Bon Appétit got together with the coffee wiz folks from Stumptown Coffee in Portland, Oregon to create a series of instructional coffee brewing videos. In this episode, learn how to brew with a Filtron Cold Brew.

Watch Bon Appétit on The Scene: http://thescene.com

Subscribe to the all-new Bon Appétit channel here:http://www.youtube.com/user/BonAppetitDotCom?sub_confirmation=1
Visit the Bon Appétit channel for more video: https://www.youtube.com/BonAppetitDotCom
Visit the Bon Appétit website for more: http://www.bonappetit.com
 
Connect with Bon Appétit Magazine online:
Visit BonAppétit.com: http://www.bonappetit.com
Follow Bon Appétit on Facebook: https://www.facebook.com/bonappetitmag
Follow Bon Appétit on Google+: https://plus.google.com/+bonappetit/posts
Follow Bon Appétit on Twitter: https://twitter.com/bonappetit
Follow Bon Appétit on Instagram: http://instagram.com/bonappetitmag
Follow Bon Appétit on Pinterest: http://www.pinterest.com/bonappetitmag/
Follow Bon Appétit on Tumblr: http://bonappetit.tumblr.com/

Bon Appétit/Stumptown Coffee Brew Guides: Filtron Cold Brew","['BA', 'Bon Appetit', 'Stumptown', 'coffee brewing', 'cold brew', 'brewing', 'coffee 101', 'beans', 'caffeine', 'brew guide', 'brew', 'Coffee']",25347,94,private,13,PT1M57S,2014-08-07T21:28:54Z,False
1374,Bon Appétit/Stumptown Coffee Brew Guides: French Press,2014-08-07T21:27:53Z,"Bon Appétit got together with the coffee wiz folks from Stumptown Coffee in Portland, Oregon to create a series of instructional coffee brewing videos. In this episode, learn how to brew with a French Press.

Watch Bon Appétit on The Scene: http://thescene.com

Subscribe to the all-new Bon Appétit channel here:http://www.youtube.com/user/BonAppetitDotCom?sub_confirmation=1
Visit the Bon Appétit channel for more video: https://www.youtube.com/BonAppetitDotCom
Visit the Bon Appétit website for more: http://www.bonappetit.com
 
Connect with Bon Appétit Magazine online:
Visit BonAppétit.com: http://www.bonappetit.com
Follow Bon Appétit on Facebook: https://www.facebook.com/bonappetitmag
Follow Bon Appétit on Google+: https://plus.google.com/+bonappetit/posts
Follow Bon Appétit on Twitter: https://twitter.com/bonappetit
Follow Bon Appétit on Instagram: http://instagram.com/bonappetitmag
Follow Bon Appétit on Pinterest: http://www.pinterest.com/bonappetitmag/
Follow Bon Appétit on Tumblr: http://bonappetit.tumblr.com/

Bon Appétit/Stumptown Coffee Brew Guides: French Press","['French Press', 'brewing', 'coffee 101', 'beans', 'caffeine', 'brew guide', 'brew', 'Coffee']",15177,168,private,3,PT1M42S,2014-08-07T21:27:53Z,False
1375,Bon Appétit/Stumptown Coffee Brew Guides: Vacuum Pot,2014-08-07T21:27:21Z,"Bon Appétit got together with the coffee wiz folks from Stumptown Coffee in Portland, Oregon to create a series of instructional coffee brewing videos. In this episode, learn how to brew with a Vacuum Pot.

Watch Bon Appétit on The Scene: http://thescene.com

Subscribe to the all-new Bon Appétit channel here:http://www.youtube.com/user/BonAppetitDotCom?sub_confirmation=1
Visit the Bon Appétit channel for more video: https://www.youtube.com/BonAppetitDotCom
Visit the Bon Appétit website for more: http://www.bonappetit.com
 
Connect with Bon Appétit Magazine online:
Visit BonAppétit.com: http://www.bonappetit.com
Follow Bon Appétit on Facebook: https://www.facebook.com/bonappetitmag
Follow Bon Appétit on Google+: https://plus.google.com/+bonappetit/posts
Follow Bon Appétit on Twitter: https://twitter.com/bonappetit
Follow Bon Appétit on Instagram: http://instagram.com/bonappetitmag
Follow Bon Appétit on Pinterest: http://www.pinterest.com/bonappetitmag/
Follow Bon Appétit on Tumblr: http://bonappetit.tumblr.com/

Bon Appétit/Stumptown Coffee Brew Guides: Vacuum Pot","['Vacuum Pot', 'coffee brewing', 'brewing', 'coffee 101', 'beans', 'caffeine', 'brew guide', 'brew', 'Coffee']",7310,60,private,2,PT2M8S,2014-08-07T21:27:21Z,False
1376,Bon Appétit/Stumptown Coffee Brew Guides: Hario V60,2014-08-07T21:26:55Z,"Bon Appétit got together with the coffee wiz folks from Stumptown Coffee in Portland, Oregon to create a series of instructional coffee brewing videos. In this episode, learn how to brew with a Hario V60.

Watch Bon Appétit on The Scene: http://thescene.com

Subscribe to the all-new Bon Appétit channel here:http://www.youtube.com/user/BonAppetitDotCom?sub_confirmation=1
Visit the Bon Appétit channel for more video: https://www.youtube.com/BonAppetitDotCom
Visit the Bon Appétit website for more: http://www.bonappetit.com
 
Connect with Bon Appétit Magazine online:
Visit BonAppétit.com: http://www.bonappetit.com
Follow Bon Appétit on Facebook: https://www.facebook.com/bonappetitmag
Follow Bon Appétit on Google+: https://plus.google.com/+bonappetit/posts
Follow Bon Appétit on Twitter: https://twitter.com/bonappetit
Follow Bon Appétit on Instagram: http://instagram.com/bonappetitmag
Follow Bon Appétit on Pinterest: http://www.pinterest.com/bonappetitmag/
Follow Bon Appétit on Tumblr: http://bonappetit.tumblr.com/

Bon Appétit/Stumptown Coffee Brew Guides: Hario V60","['coffee brewing', 'Hario V60', 'brewing', 'coffee 101', 'beans', 'caffeine', 'brew guide', 'brew', 'Coffee']",22066,167,private,7,PT2M5S,2014-08-07T21:26:55Z,False
1377,Bon Appétit/Stumptown Coffee Brew Guides: Kalita Wave,2014-08-07T21:26:41Z,"Bon Appétit got together with the coffee wiz folks from Stumptown Coffee in Portland, Oregon to create a series of instructional coffee brewing videos. In this episode, learn how to brew with a Kalita Wave.

Watch Bon Appétit on The Scene: http://thescene.com

Subscribe to the all-new Bon Appétit channel here:http://www.youtube.com/user/BonAppetitDotCom?sub_confirmation=1
Visit the Bon Appétit channel for more video: https://www.youtube.com/BonAppetitDotCom
Visit the Bon Appétit website for more: http://www.bonappetit.com
 
Connect with Bon Appétit Magazine online:
Visit BonAppétit.com: http://www.bonappetit.com
Follow Bon Appétit on Facebook: https://www.facebook.com/bonappetitmag
Follow Bon Appétit on Google+: https://plus.google.com/+bonappetit/posts
Follow Bon Appétit on Twitter: https://twitter.com/bonappetit
Follow Bon Appétit on Instagram: http://instagram.com/bonappetitmag
Follow Bon Appétit on Pinterest: http://www.pinterest.com/bonappetitmag/
Follow Bon Appétit on Tumblr: http://bonappetit.tumblr.com/

Bon Appétit/Stumptown Coffee Brew Guides: Kalita Wave","['Stumptown', 'Bon Appetit', 'Kalita Wave', 'brewing', 'coffee 101', 'beans', 'caffeine', 'brew guide', 'brew', 'Coffee']",15389,126,private,7,PT1M52S,2014-08-07T21:26:41Z,False
1378,Bon Appétit/Stumptown Coffee Brew Guides: Bee House,2014-08-07T21:26:35Z,"Bon Appétit got together with the coffee wiz folks from Stumptown Coffee in Portland, Oregon to create a series of instructional coffee brewing videos. In this episode, learn how to brew with a Bee House.

Watch Bon Appétit on The Scene: http://thescene.com

Subscribe to the all-new Bon Appétit channel here:http://www.youtube.com/user/BonAppetitDotCom?sub_confirmation=1
Visit the Bon Appétit channel for more video: https://www.youtube.com/BonAppetitDotCom
Visit the Bon Appétit website for more: http://www.bonappetit.com
 
Connect with Bon Appétit Magazine online:
Visit BonAppétit.com: http://www.bonappetit.com
Follow Bon Appétit on Facebook: https://www.facebook.com/bonappetitmag
Follow Bon Appétit on Google+: https://plus.google.com/+bonappetit/posts
Follow Bon Appétit on Twitter: https://twitter.com/bonappetit
Follow Bon Appétit on Instagram: http://instagram.com/bonappetitmag
Follow Bon Appétit on Pinterest: http://www.pinterest.com/bonappetitmag/
Follow Bon Appétit on Tumblr: http://bonappetit.tumblr.com/

Bon Appétit/Stumptown Coffee Brew Guides: Bee House","['BA', 'Bon Appetit', 'coffee brewing', 'Bee House', 'brewing', 'coffee 101', 'beans', 'caffeine', 'brew guide', 'brew', 'Coffee']",9465,67,private,4,PT1M42S,2014-08-07T21:26:35Z,False
1379,How To Make Perfect Gravy - Thanksgiving Prep Tips,2013-11-26T20:08:13Z,"Bon Appétit shows you everything you need to know to master the perfect Thanksgiving feast. In this tutorial, learn how to make gravy.

Watch Bon Appétit on The Scene: http://thescene.com

Subscribe to the all-new Bon Appétit channel here:http://www.youtube.com/user/BonAppetitDotCom?sub_confirmation=1
Visit the Bon Appétit channel for more video: https://www.youtube.com/BonAppetitDotCom
Visit the Bon Appétit website for more: http://www.bonappetit.com
 
Connect with Bon Appétit Magazine online:
Visit BonAppétit.com: http://www.bonappetit.com
Follow Bon Appétit on Facebook: https://www.facebook.com/bonappetitmag
Follow Bon Appétit on Google+: https://plus.google.com/+bonappetit/posts
Follow Bon Appétit on Twitter: https://twitter.com/bonappetit
Follow Bon Appétit on Instagram: http://instagram.com/bonappetitmag
Follow Bon Appétit on Pinterest: http://www.pinterest.com/bonappetitmag/
Follow Bon Appétit on Tumblr: http://bonappetit.tumblr.com/

How To Make Perfect Gravy - Thanksgiving Prep Tips","['gravy', 'recipe', 'tips', 'Thanksgiving', 'holiday', 'tutorial', 'recipes', 'how-to', 'meals', 'preparation', 'cuisine', 'holidays', 'new']",7332,46,private,1,PT59S,2013-11-26T20:08:13Z,False
1380,How To Carve a Thanksgiving Turkey,2013-11-26T20:06:10Z,"Bon Appétit shows you everything you need to know to master the perfect Thanksgiving feast. In this tutorial, learn how to carve the bird.

Watch Bon Appétit on The Scene: http://thescene.com

Subscribe to the all-new Bon Appétit channel here:http://www.youtube.com/user/BonAppetitDotCom?sub_confirmation=1
Visit the Bon Appétit channel for more video: https://www.youtube.com/BonAppetitDotCom
Visit the Bon Appétit website for more: http://www.bonappetit.com
 
Connect with Bon Appétit Magazine online:
Visit BonAppétit.com: http://www.bonappetit.com
Follow Bon Appétit on Facebook: https://www.facebook.com/bonappetitmag
Follow Bon Appétit on Google+: https://plus.google.com/+bonappetit/posts
Follow Bon Appétit on Twitter: https://twitter.com/bonappetit
Follow Bon Appétit on Instagram: http://instagram.com/bonappetitmag
Follow Bon Appétit on Pinterest: http://www.pinterest.com/bonappetitmag/
Follow Bon Appétit on Tumblr: http://bonappetit.tumblr.com/

How To Carve a Thanksgiving Turkey","['carve', 'carving', 'bird', 'Thanksgiving', 'holiday', 'tutorial', 'recipes', 'how-to', 'meals', 'preparation', 'cuisine', 'holidays', 'new']",4977,35,private,2,PT51S,2013-11-26T20:06:10Z,False
1381,How To Shave Vegetables - Thanksgiving Prep Tips,2013-11-26T20:05:50Z,"Bon Appétit shows you everything you need to know to master the perfect Thanksgiving feast. In this tutorial, learn how to use a mandoline.

Watch Bon Appétit on The Scene: http://thescene.com

Subscribe to the all-new Bon Appétit channel here:http://www.youtube.com/user/BonAppetitDotCom?sub_confirmation=1
Visit the Bon Appétit channel for more video: https://www.youtube.com/BonAppetitDotCom
Visit the Bon Appétit website for more: http://www.bonappetit.com
 
Connect with Bon Appétit Magazine online:
Visit BonAppétit.com: http://www.bonappetit.com
Follow Bon Appétit on Facebook: https://www.facebook.com/bonappetitmag
Follow Bon Appétit on Google+: https://plus.google.com/+bonappetit/posts
Follow Bon Appétit on Twitter: https://twitter.com/bonappetit
Follow Bon Appétit on Instagram: http://instagram.com/bonappetitmag
Follow Bon Appétit on Pinterest: http://www.pinterest.com/bonappetitmag/
Follow Bon Appétit on Tumblr: http://bonappetit.tumblr.com/

How To Shave Vegetables - Thanksgiving Prep Tips","['mandoline', 'shave', 'vegetables', 'prep', 'Thanksgiving', 'holiday', 'tutorial', 'recipes', 'how-to', 'meals', 'preparation', 'cuisine', 'holidays', 'new']",2627,16,private,1,PT27S,2013-11-26T20:05:50Z,False
